,image_url,link,title,manufacturer,model,generation,year,min_price,max_price,mileage,time_online,last_seen,date_listed,sold,site
99,https://photos.webuycars.co.za/photobooth/06EB06180/Images/06EB061800.webp,https://www.webuycars.co.za/buy-a-car/Audi/S3/06EB06180,2016 Audi  S3 S Tronic,audi,s3,,2016,208900,225900,155242,43 days 02:34:51.279972,2024-09-02 11:01:37.165690,2024-07-21 08:26:45.885718,False,webuycars
100,https://photos.webuycars.co.za/photobooth/071307397/Images/0713073970.webp,,2015 Audi  A3 1.4T FSI S Stronic 3-Door,audi,a3,,2015,157000,157000,150000,0 days 20:41:42.845325,2024-08-21 10:42:03.123448,2024-08-20 14:00:20.278123,True,webuycars
101,https://photos.webuycars.co.za/photobooth/072409669/Images/0724096690.webp,,2015 Ford  Figo 1.4 Ambiente,bmw,3 series,,2015,80900,80900,93000,0 days 00:00:00,2024-07-26 21:30:11.122637,2024-07-26 21:30:11.122637,True,webuycars
102,https://photos.webuycars.co.za/photobooth/072C02742/Images/072C027420.webp,,1997 BMW  3 Series 316i (E36),bmw,3 series,,1997,33900,36900,252000,11 days 04:58:28.139137,2024-08-20 14:02:19.622615,2024-08-09 09:03:51.483478,True,webuycars
103,https://photos.webuycars.co.za/photobooth/073607932/Images/0736079320.webp,,2014 Mercedes-Benz  C Class C200 Auto,mercedes-benz,c class,,2014,177000,186900,183000,8 days 18:28:41.327694,2024-08-29 09:16:44.508859,2024-08-20 14:48:03.181165,True,webuycars
104,https://photos.webuycars.co.za/photobooth/073D02915/Images/073D029150.webp,,2011 BMW  1 Series 116i (E87),bmw,1 series,,2011,57900,61900,238000,12 days 01:01:01.100955,2024-07-03 12:11:36.540839,2024-06-21 11:10:35.439884,True,webuycars
105,https://photos.webuycars.co.za/photobooth/074F07954/Images/074F079540.webp,,2014 Mercedes-Benz  C Class C200 AMG Line Auto,mercedes-benz,c class,,2014,261000,268900,111680,3 days 21:43:29.701131,2024-08-26 07:58:17.165598,2024-08-22 10:14:47.464467,True,webuycars
106,https://photos.webuycars.co.za/photobooth/076905315/Images/0769053150.webp,,2016 BMW  1 Series 118i M Sport 5-Door Auto (F20),bmw,1 series,,2016,163000,163000,159000,4 days 22:45:27.403253,2024-07-18 12:13:29.366231,2024-07-13 13:28:01.962978,True,webuycars
107,https://photos.webuycars.co.za/photobooth/076A09382/Images/076A093820.webp,https://www.webuycars.co.za/buy-a-car/Toyota/Land-Cruiser-Prado/076A09382,2011 Toyota  Prado TX 3.0 TDI Auto,toyota,land-cruiser-prado,4th gen,2011,220000,229900,491680,9 days 21:26:47.876216,2024-09-02 11:05:32.131037,2024-08-23 13:38:44.254821,False,webuycars
108,https://photos.webuycars.co.za/photobooth/076E10987/Images/076E109870.webp,,2017 Mercedes-Benz  C Class C200 Auto,mercedes-benz,c class,,2017,239900,267900,77229,49 days 18:03:21.721879,2024-08-29 09:16:44.508859,2024-07-10 15:13:22.786980,True,webuycars
109,https://photos.webuycars.co.za/photobooth/077F03804/Images/077F038040.webp,https://www.webuycars.co.za/buy-a-car/Audi/A3/077F03804,2014 Audi  A3 Sportback 1.4T FSI S Stronic,audi,a3,,2014,130900,140900,160000,22 days 01:20:11.224112,2024-09-03 09:40:27.140468,2024-08-12 08:20:15.916356,False,webuycars
110,https://photos.webuycars.co.za/photobooth/077F05045/Images/077F050450.webp,,2018 Audi  A3 Sportback 1.4 TFSI Stronic (35 TFSI),audi,a3,,2018,219000,228900,116952,14 days 01:25:31.945989,2024-08-29 15:42:35.229590,2024-08-15 14:17:03.283601,True,webuycars
111,https://photos.webuycars.co.za/photobooth/078E09095/Images/078E090950.webp,,2014 Mercedes-Benz  C Class C180 AMG Line Auto,mercedes-benz,c class,,2014,179000,189900,208918,5 days 19:36:48.294628,2024-08-29 09:16:44.508859,2024-08-23 13:39:56.214231,True,webuycars
112,https://photos.webuycars.co.za/photobooth/07D100942/Images/07D1009420.webp,https://www.webuycars.co.za/buy-a-car/Audi/A3/07D100942,2011 Audi  A3 1.8T FSI Cabriolet Auto,audi,a3,,2011,114000,140900,123000,44 days 01:12:03.853823,2024-09-03 09:40:27.140468,2024-07-21 08:28:23.286645,False,webuycars
113,https://photos.webuycars.co.za/photobooth/07E104659/Images/07E1046590.webp,,2009 BMW  1 Series 120i Auto (E87),bmw,1 series,,2009,109000,109900,132864,4 days 16:27:47.021611,2024-08-19 08:04:01.614331,2024-08-14 15:36:14.592720,True,webuycars
114,https://photos.webuycars.co.za/photobooth/07F907767/Images/07F9077670.webp,,2007 BMW  3 Series 335i Auto (E90),bmw,3 series,,2007,105000,105000,127798,2 days 00:05:28.097421,2024-07-23 08:27:11.628716,2024-07-21 08:21:43.531295,True,webuycars
115,https://photos.webuycars.co.za/photobooth/080201641/Images/0802016410.webp,,2024 Nissan  Magnite 1.0 Acenta Plus AMT (br10),porsche,cayenne,,2024,300900,307900,1057,25 days 07:27:13.759514,2024-08-07 15:28:44.669974,2024-07-13 08:01:30.910460,True,webuycars
116,https://photos.webuycars.co.za/photobooth/081010389/Images/0810103890.webp,https://www.webuycars.co.za/buy-a-car/Toyota/Land-Cruiser-Prado/081010389,2010 Toyota  Prado TX 3.0 TDI Auto,toyota,land-cruiser-prado,4th gen,2010,265000,275900,249000,38 days 20:04:05.681726,2024-09-02 11:05:32.131037,2024-07-25 15:01:26.449311,False,webuycars
117,https://photos.webuycars.co.za/photobooth/081205579/Images/0812055790.webp,https://www.webuycars.co.za/buy-a-car/Audi/A3/081205579,2014 Audi  A3 Sportback 1.6 TDI S Stronic,audi,a3,,2014,152900,157900,135513,16 days 00:04:22.417467,2024-09-03 09:40:27.140468,2024-08-18 09:36:04.723001,False,webuycars
118,https://photos.webuycars.co.za/photobooth/081B09528/Images/081B095280.webp,,2019 Renault  Sandero 900t Stepway Dynamique,renault,sandero,,2019,102000,109900,73900,23 days 18:36:59.651027,2024-08-18 09:41:28.398760,2024-07-25 15:04:28.747733,True,webuycars
119,https://photos.webuycars.co.za/photobooth/082610137/Images/0826101370.webp,,2009 BMW  3 Series 335i Coupe Auto (E92),bmw,3 series,,2009,81000,89900,143000,32 days 04:51:16.674678,2024-08-26 18:24:16.128494,2024-07-25 13:32:59.453816,True,webuycars
120,https://photos.webuycars.co.za/photobooth/082810244/Images/0828102440.webp,https://www.webuycars.co.za/buy-a-car/Audi/A3/082810244,2015 Audi  A3 Sportback 1.4 TFSI,audi,a3,,2015,139000,155900,189602,34 days 01:51:39.722157,2024-09-03 09:40:27.140468,2024-07-31 07:48:47.418311,False,webuycars
121,https://photos.webuycars.co.za/photobooth/088A00128/Images/088A001280.webp,,2017 Mercedes-Benz  C Class AMG Coupe C63 S,mercedes-benz,c class,,2017,791900,862900,85000,47 days 01:12:52.474309,2024-08-29 09:16:44.508859,2024-07-13 08:03:52.034550,True,webuycars
122,https://photos.webuycars.co.za/photobooth/089C04354/Images/089C043540.webp,,2019 Audi  A3 1.0T FSI Stronic (30 TFSI),audi,a3,,2019,258900,258900,89801,5 days 00:47:50.714211,2024-07-26 09:16:14.000856,2024-07-21 08:28:23.286645,True,webuycars
123,https://photos.webuycars.co.za/photobooth/08A305106/Images/08A3051060.webp,,2014 Audi  A3 1.8T FSI SE 3-Door,audi,a3,,2014,95000,109900,98500,11 days 22:36:05.582167,2024-08-02 07:04:28.868812,2024-07-21 08:28:23.286645,True,webuycars
124,https://photos.webuycars.co.za/photobooth/08B810953/Images/08B8109530.webp,,2009 BMW  3 Series 320i Exclusive Auto (E90),bmw,3 series,,2009,76900,80900,157000,15 days 03:12:11.075668,2024-07-16 15:14:25.362014,2024-07-01 12:02:14.286346,True,webuycars
125,https://photos.webuycars.co.za/photobooth/08BF04663/Images/08BF046630.webp,https://www.webuycars.co.za/buy-a-car/Mercedes-Benz/C Class/08BF04663,2016 Mercedes-Benz  C Class C180 Auto,mercedes-benz,c class,,2016,245900,270900,101000,52 days 01:40:41.105194,2024-09-03 09:44:33.139744,2024-07-13 08:03:52.034550,False,webuycars
126,https://photos.webuycars.co.za/photobooth/08EA11176/Images/08EA111760.webp,,2008 Toyota  Yaris T1 5-Door A/C,toyota,yaris,,2008,42900,42900,170000,0 days 19:26:20.890793,2024-08-29 09:15:08.859865,2024-08-28 13:48:47.969072,True,webuycars
127,https://photos.webuycars.co.za/photobooth/091808224/Images/0918082240.webp,,2007 BMW  1 Series 118i Auto (E87),bmw,1 series,,2007,48000,52900,270000,7 days 22:06:43.049906,2024-08-30 08:15:46.175496,2024-08-22 10:09:03.125590,True,webuycars
128,https://photos.webuycars.co.za/photobooth/092004741/Images/0920047410.webp,,2015 Mercedes-Benz  C Class C180 AMG Line Auto,mercedes-benz,c class,,2015,272000,280900,105580,9 days 05:42:39.808173,2024-07-22 19:39:04.679105,2024-07-13 13:56:24.870932,True,webuycars
129,https://photos.webuycars.co.za/photobooth/093407568/Images/0934075680.webp,,2018 Datsun  GO 1.2 LUX (ab),bmw,1 series,,2018,89900,89900,93212,0 days 00:00:00,2024-08-30 08:15:46.175496,2024-08-30 08:15:46.175496,True,webuycars
130,https://photos.webuycars.co.za/photobooth/093707180/Images/0937071800.webp,,2012 BMW  3 Series 320i Sport Line Auto (F30),bmw,3 series,,2012,120000,125900,113000,29 days 00:38:18.547860,2024-08-17 08:27:49.062202,2024-07-19 07:49:30.514342,True,webuycars
131,https://photos.webuycars.co.za/photobooth/094C13156/Images/094C131560.webp,https://www.webuycars.co.za/buy-a-car/Audi/A3/094C13156,2019 Audi  A3 Sportback 1.4 TFSI Stronic (35 TFSI),audi,a3,,2019,266900,280900,80737,43 days 02:33:30.726340,2024-09-02 11:01:54.012985,2024-07-21 08:28:23.286645,False,webuycars
132,https://photos.webuycars.co.za/photobooth/094D04195/Images/094D041950.webp,,2011 Renault  Sandero 1.6 United,renault,sandero,,2011,39000,45900,187000,12 days 04:44:06.653193,2024-08-27 13:04:20.828318,2024-08-15 08:20:14.175125,True,webuycars
133,https://photos.webuycars.co.za/photobooth/095008319/Images/0950083190.webp,,2011 BMW  1 Series 118i Auto (E87),bmw,1 series,,2011,106000,113900,148000,10 days 03:53:10.696990,2024-07-31 12:13:29.745801,2024-07-21 08:20:19.048811,True,webuycars
134,https://photos.webuycars.co.za/photobooth/099C05801/Images/099C058010.webp,https://www.webuycars.co.za/buy-a-car/Audi/A6/099C05801,1995 Audi  A6 2.8e Auto,audi,a6,,1995,22000,28900,263000,16 days 00:04:06.384701,2024-09-03 09:39:18.149667,2024-08-18 09:35:11.764966,False,webuycars
135,https://photos.webuycars.co.za/photobooth/099E10848/Images/099E108480.webp,,2013 Toyota  Corolla 1.6 Professional,toyota,corolla,,2013,104000,104000,123516,2 days 11:56:05.233624,2024-07-29 09:28:23.982315,2024-07-26 21:32:18.748691,True,webuycars
136,https://photos.webuycars.co.za/photobooth/09C313914/Images/09C3139140.webp,,2024 Chery  Tiggo 4 PRO 1.5 LIT CVT,bmw,3 series,,2024,305900,312900,2210,15 days 00:32:19.778336,2024-08-07 15:28:44.669974,2024-07-23 14:56:24.891638,True,webuycars
137,https://photos.webuycars.co.za/photobooth/09E811193/Images/09E8111930.webp,https://www.webuycars.co.za/buy-a-car/Renault/Sandero/09E811193,2013 Renault  Sandero 1.6 Stepway,renault,sandero,,2013,65900,65900,75000,0 days 00:00:00,2024-09-03 09:44:59.533329,2024-09-03 09:44:59.533329,False,webuycars
138,https://photos.webuycars.co.za/photobooth/09FA08257/Images/09FA082570.webp,,2000 Renault  Megane 1.4 RTE Hatchback,renault,megane,,2000,35000,35900,232000,2 days 22:31:37.845575,2024-08-26 07:59:16.596728,2024-08-23 09:27:38.751153,True,webuycars
139,https://photos.webuycars.co.za/photobooth/0A1C02412/Images/0A1C024120.webp,https://www.webuycars.co.za/buy-a-car/Audi/A3/0A1C02412,2013 Audi  A3 1.8T FSI SE Stronic 3-Door,audi,a3,,2013,135000,142900,177000,25 days 16:43:22.310961,2024-09-03 09:40:27.140468,2024-08-08 16:57:04.829507,False,webuycars
140,https://photos.webuycars.co.za/photobooth/0A2404010/Images/0A24040100.webp,,2019 Mercedes-Benz  A Class A 200d Auto,mercedes-benz,a class,,2019,318900,318900,161795,0 days 00:00:00,2024-06-05 07:50:13.181581,2024-06-05 07:50:13.181581,True,webuycars
141,https://photos.webuycars.co.za/photobooth/0A2B13670/Images/0A2B136700.webp,,2009 BMW  3 Series 325i Auto (E90),bmw,3 series,,2009,57900,65900,275000,19 days 07:23:08.487440,2024-07-23 14:56:24.891638,2024-07-04 07:33:16.404198,True,webuycars
142,https://photos.webuycars.co.za/photobooth/0A4811852/Images/0A48118520.webp,,2014 Audi  A3 1.8T FSI SE Stronic,audi,a3,,2014,128000,135900,166280,13 days 01:47:34.714000,2024-08-13 09:36:22.132311,2024-07-31 07:48:47.418311,True,webuycars
143,https://photos.webuycars.co.za/photobooth/0A4C05327/Images/0A4C053270.webp,,2018 Toyota  Corolla 1.6 Prestige CVT,toyota,corolla,,2018,234000,241900,46000,4 days 22:21:51.232690,2024-07-18 12:17:18.762233,2024-07-13 13:55:27.529543,True,webuycars
144,https://photos.webuycars.co.za/photobooth/0A6C00420/Images/0A6C004200.webp,,2019 Mercedes-Benz  C Class C180 AMG Line Auto,mercedes-benz,c class,,2019,421900,421900,91431,8 days 03:33:08.751545,2024-07-19 12:35:20.288932,2024-07-11 09:02:11.537387,True,webuycars
145,https://photos.webuycars.co.za/photobooth/0A8013410/Images/0A80134100.webp,,2001 Mercedes-Benz  A Class A 190 Elegance,mercedes-benz,a class,,2001,25900,25900,207397,0 days 00:00:00,2024-06-05 07:50:13.181581,2024-06-05 07:50:13.181581,True,webuycars
146,https://photos.webuycars.co.za/photobooth/0A8402968/Images/0A84029680.webp,,2021 Hyundai  Atos 1.1 Motion,bmw,3 series,,2021,161900,167900,12000,15 days 16:38:08.541605,2024-08-30 08:15:46.175496,2024-08-14 15:37:37.633891,True,webuycars
147,https://photos.webuycars.co.za/photobooth/0AB402882/Images/0AB4028820.webp,,2016 BMW  3 Series 320i 40yr Edition Auto (F30),bmw,3 series,,2016,209900,209900,152378,10 days 01:02:15.680974,2024-07-23 14:56:24.891638,2024-07-13 13:54:09.210664,True,webuycars
148,https://photos.webuycars.co.za/photobooth/0ABC02589/Images/0ABC025890.webp,,2018 Audi  S3 Stronic,audi,s3,,2018,229000,229000,256000,3 days 15:23:15.974746,2024-08-12 08:19:43.684735,2024-08-08 16:56:27.709989,True,webuycars
149,https://photos.webuycars.co.za/photobooth/0AD010297/Images/0AD0102970.webp,https://www.webuycars.co.za/buy-a-car/Audi/A6/0AD010297,2011 Audi  A6 2.7 TDI Multitronic,audi,a6,,2011,54000,62900,242000,4 days 17:57:51.148818,2024-09-03 09:39:18.149667,2024-08-29 15:41:27.000849,False,webuycars
150,https://photos.webuycars.co.za/photobooth/0ADB06422/Images/0ADB064220.webp,https://www.webuycars.co.za/buy-a-car/Renault/Sandero/0ADB06422,2016 Renault  Sandero 900t Stepway,renault,sandero,,2016,117900,123900,95000,16 days 00:03:31.134569,2024-09-03 09:44:59.533329,2024-08-18 09:41:28.398760,False,webuycars
151,https://photos.webuycars.co.za/photobooth/0AE813206/Images/0AE8132060.webp,,2007 Porsche  Cayman Tiptronic,porsche,cayman,,2007,273900,280900,169753,2 days 20:19:24.395084,2024-06-23 07:50:26.419713,2024-06-20 11:31:02.024629,True,webuycars
152,https://photos.webuycars.co.za/photobooth/0AEA04563/Images/0AEA045630.webp,,2017 BMW  1 Series 118i 5-Door Auto (F20),bmw,1 series,,2017,106000,106000,153000,0 days 16:39:52.285082,2024-08-15 08:16:06.877802,2024-08-14 15:36:14.592720,True,webuycars
153,https://photos.webuycars.co.za/photobooth/0AF205693/Images/0AF2056930.webp,,2015 Mercedes-Benz  C Class C250 Avantgarde Auto,mercedes-benz,c class,,2015,241900,248900,73000,26 days 02:04:52.996234,2024-08-05 17:18:15.783214,2024-07-10 15:13:22.786980,True,webuycars
154,https://photos.webuycars.co.za/photobooth/0B0606078/Images/0B06060780.webp,,2015 BMW  1 Series 120i M Sport 5-Door Auto (F20),bmw,1 series,,2015,183900,189900,126000,6 days 22:35:38.229354,2024-06-28 09:46:13.669238,2024-06-21 11:10:35.439884,True,webuycars
155,https://photos.webuycars.co.za/photobooth/0B0C05518/Images/0B0C055180.webp,,2015 BMW  1 Series 120i 5-Door Auto (F20),bmw,1 series,,2015,186900,210900,98000,69 days 21:05:10.735612,2024-08-30 08:15:46.175496,2024-06-21 11:10:35.439884,True,webuycars
156,https://photos.webuycars.co.za/photobooth/0B2805570/Images/0B28055700.webp,,2008 BMW  3 Series 335i Auto (E90),bmw,3 series,,2008,102000,112900,167773,32 days 02:05:07.515286,2024-08-20 09:54:38.029628,2024-07-19 07:49:30.514342,True,webuycars
157,https://photos.webuycars.co.za/photobooth/0B4B09403/Images/0B4B094030.webp,,2019 Renault  Sandero 900t Stepway Plus/techroad,renault,sandero,,2019,124900,124900,76000,0 days 00:00:00,2024-08-30 12:42:36.618516,2024-08-30 12:42:36.618516,True,webuycars
158,https://photos.webuycars.co.za/photobooth/0B6C05347/Images/0B6C053470.webp,,2011 Porsche  Cayenne S Tiptronic (E2),porsche,cayenne,,2011,253000,253000,151519,1 days 15:52:19.112170,2024-08-18 09:39:05.023552,2024-08-16 17:46:45.911382,True,webuycars
159,https://photos.webuycars.co.za/photobooth/0B6D09913/Images/0B6D099130.webp,,2012 BMW  1 Series 116i 5-Door (F20),bmw,1 series,,2012,69000,79900,194000,23 days 20:19:20.485236,2024-07-19 12:28:21.060961,2024-06-25 16:09:00.575725,True,webuycars
160,https://photos.webuycars.co.za/photobooth/0B7A03766/Images/0B7A037660.webp,,2016 Renault  Sandero 900 T Dynamique,renault,sandero,,2016,88000,92900,101900,17 days 20:37:34.464141,2024-08-30 12:42:36.618516,2024-08-12 16:05:02.154375,True,webuycars
161,https://photos.webuycars.co.za/photobooth/0B7E05428/Images/0B7E054280.webp,,2006 Toyota  Corolla 140i,toyota,corolla,,2006,101000,111900,81000,11 days 17:59:49.278230,2024-07-25 07:55:16.807773,2024-07-13 13:55:27.529543,True,webuycars
162,https://photos.webuycars.co.za/photobooth/0B8709546/Images/0B87095460.webp,,2010 BMW  1 Series 125i Coupe Auto,bmw,1 series,,2010,86900,94900,110000,7 days 09:13:11.296329,2024-07-04 15:56:53.053628,2024-06-27 06:43:41.757299,True,webuycars
163,https://photos.webuycars.co.za/photobooth/0B8904172/Images/0B89041720.webp,,2005 BMW  3 Series 318i Touring (E46),bmw,3 series,,2005,56900,59900,141000,12 days 19:24:22.035211,2024-07-26 09:18:31.245875,2024-07-13 13:54:09.210664,True,webuycars
164,https://photos.webuycars.co.za/photobooth/0BA407881/Images/0BA4078810.webp,,2009 Toyota  Corolla 1.8 Exclusive Auto,toyota,corolla,,2009,98900,98900,207039,1 days 23:36:51.124861,2024-06-25 13:05:21.995904,2024-06-23 13:28:30.871043,True,webuycars
165,https://photos.webuycars.co.za/photobooth/0BA612872/Images/0BA6128720.webp,,2008 BMW  1 Series 135i Coupe,bmw,1 series,,2008,148000,156500,110010,24 days 04:05:23.835836,2024-07-24 12:06:42.802978,2024-06-30 08:01:18.967142,True,webuycars
166,https://photos.webuycars.co.za/photobooth/0BAF07723/Images/0BAF077230.webp,,2002 Toyota  Corolla 160i GLS,toyota,corolla,,2002,75000,75900,148207,3 days 03:46:08.069665,2024-07-24 12:09:56.237776,2024-07-21 08:23:48.168111,True,webuycars
167,https://photos.webuycars.co.za/photobooth/0BB701041/Images/0BB7010410.webp,,2012 BMW  1 Series 125i Auto 5-Door (F20),bmw,1 series,,2012,118000,125900,154000,10 days 11:47:56.870979,2024-08-15 19:24:07.022129,2024-08-05 07:36:10.151150,True,webuycars
168,https://photos.webuycars.co.za/photobooth/0BB712138/Images/0BB7121380.webp,,2012 BMW  1 Series 125i M Sport 5-Door Auto (F20),bmw,1 series,,2012,153000,160900,149000,9 days 19:50:18.041440,2024-08-07 15:27:05.648967,2024-07-28 19:36:47.607527,True,webuycars
169,https://photos.webuycars.co.za/photobooth/0BBD06977/Images/0BBD069770.webp,,2021 Mercedes-Benz  C Class C200 Auto (W206),mercedes-benz,c class,,2021,591000,591900,96215,1 days 04:29:12.723794,2024-07-19 12:35:20.288932,2024-07-18 08:06:07.565138,True,webuycars
170,https://photos.webuycars.co.za/photobooth/0BC502131/Images/0BC5021310.webp,,2016 Renault  Sandero 900t Stepway,renault,sandero,,2016,81900,85900,128900,11 days 13:14:55.883231,2024-08-04 08:04:36.591697,2024-07-23 18:49:40.708466,True,webuycars
171,https://photos.webuycars.co.za/photobooth/0BCC10448/Images/0BCC104480.webp,,2019 BMW  1 Series 120i 5-Door (F20),bmw,1 series,,2019,148900,148900,214000,0 days 00:00:00,2024-08-30 08:15:46.175496,2024-08-30 08:15:46.175496,True,webuycars
172,https://photos.webuycars.co.za/photobooth/0BD808797/Images/0BD8087970.webp,,2013 BMW  1 Series 120i Convertible Auto,bmw,1 series,,2013,170000,170900,99000,7 days 03:18:40.973746,2024-08-30 12:38:38.267840,2024-08-23 09:19:57.294094,True,webuycars
173,https://photos.webuycars.co.za/photobooth/0BE313416/Images/0BE3134160.webp,,2013 BMW  1 Series 125i Auto 5-Door (F20),bmw,1 series,,2013,152000,157900,101000,4 days 00:17:04.253618,2024-08-08 08:16:34.387478,2024-08-04 07:59:30.133860,True,webuycars
174,https://photos.webuycars.co.za/photobooth/0BE710223/Images/0BE7102230.webp,,2016 BMW  3 Series 320i Auto (F30),bmw,3 series,,2016,149900,149900,145636,0 days 04:56:13.577969,2024-06-27 11:40:47.105086,2024-06-27 06:44:33.527117,True,webuycars
