,manufacturer,model,generation,year,min_price,max_price,time_online,last_seen,date_listed,mileage,status,site,title,ad_id,image_url,display_name
3321,Bmw,2 series,,2023,619000.0,619000.0,66 days 16:42:02.909308,2024-11-18 10:46:11.872162,2024-09-12 18:04:08.962854,15549,False,autotrader,2023 BMW 2 Series 218i Gran Coupe M Sport,27640970,https://img.autotrader.co.za/27874514/Fit640x480,Bmw 2 series
3322,Bmw,3 series,,2017,199999.0,199999.0,4 days 13:12:24.996710,2024-09-17 07:21:21.862742,2024-09-12 18:08:56.866032,82000,True,autotrader,2017 BMW 3 Series 320d auto,27641083,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3323,Bmw,1 series,,2018,579900.0,579900.0,24 days 01:17:57.285393,2024-10-06 19:20:35.563330,2024-09-12 18:02:38.277937,59000,True,autotrader,2018 BMW 1 Series M140i 5-Door Sports-Auto,27641214,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
3324,Suzuki,jimny,4th gen - JB74,2022,349900.0,349900.0,4 days 13:15:36.681590,2024-09-17 07:35:10.686145,2024-09-12 18:19:34.004555,13000,True,autotrader,2022 Suzuki Jimny 1.5 GLX AllGrip Auto,27641270,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3325,Bmw,2 series,,2023,679900.0,749900.0,46 days 01:52:54.516553,2024-10-28 19:57:03.479407,2024-09-12 18:04:08.962854,18500,True,autotrader,2023 BMW 2 Series 220i Coupe M Sport,27641304,https://img.autotrader.co.za/32103978/Crop640x480,Bmw 2 series
3326,Bmw,3 series,,2017,209990.0,209990.0,5 days 13:14:14.776084,2024-09-18 07:23:11.642116,2024-09-12 18:08:56.866032,136000,True,autotrader,2017 BMW 3 Series 320i auto,27641319,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3327,Bmw,m4,,2022,1649900.0,1649900.0,6 days 13:14:25.905559,2024-09-19 07:24:38.433037,2024-09-12 18:10:12.527478,16800,True,autotrader,2022 BMW M4 Competition Coupe M Xdrive,27641332,https://img.autotrader.co.za//Crop800x600,Bmw m4
3328,Bmw,3 series,,2020,599900.0,599900.0,24 days 01:17:51.826539,2024-10-06 19:26:48.692571,2024-09-12 18:08:56.866032,66000,True,autotrader,2020 BMW 3 Series 320d M Sport,27641417,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3329,Bmw,3 series,,2022,679900.0,679900.0,46 days 14:45:36.511423,2024-10-29 08:54:33.377455,2024-09-12 18:08:56.866032,57000,True,autotrader,2022 BMW 3 Series 320i M Sport,27641454,https://img.autotrader.co.za/32749558/Crop640x480,Bmw 3 series
3330,Renault,sandero,,2020,174900.0,189990.0,66 days 16:50:26.652809,2024-11-18 11:07:04.876696,2024-09-12 18:16:38.223887,61200,False,autotrader,2020 Renault Sandero 66kW Turbo Stepway Expression,27641475,https://img.autotrader.co.za/32749998/Fit640x480,Renault sandero
3331,Suzuki,jimny,4th gen - JB74,2024,459900.0,459900.0,0 days 00:00:00,2024-09-12 18:19:34.004555,2024-09-12 18:19:34.004555,7000,True,autotrader,2024 Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,27641571,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3332,Porsche,cayenne,,2015,489000.0,499900.0,66 days 16:47:31.848033,2024-11-18 11:00:12.170463,2024-09-12 18:12:40.322430,152000,False,autotrader,2015 Porsche Cayenne Cayenne,27641626,https://img.autotrader.co.za/32754870/Fit640x480,Porsche cayenne
3333,Bmw,1 series,,2009,119000.0,119000.0,24 days 01:17:57.285393,2024-10-06 19:20:35.563330,2024-09-12 18:02:38.277937,146000,True,autotrader,2009 BMW 1 Series 118i 3-Door Auto,27641677,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
3334,Bmw,m4,,2017,619890.0,644890.0,66 days 16:44:18.191961,2024-11-18 10:54:30.719439,2024-09-12 18:10:12.527478,158960,False,autotrader,2017 BMW M4 Coupe Competition,27641694,https://img.autotrader.co.za/32752501/Fit640x480,Bmw m4
3335,Bmw,z4,,2004,119950.0,119950.0,66 days 16:44:52.520650,2024-11-18 10:55:31.583328,2024-09-12 18:10:39.062678,195000,False,autotrader,2004 BMW Z4 2.5i Auto,27641706,https://img.autotrader.co.za/30155101/Fit640x480,Bmw z4
3336,Toyota,land-cruiser-prado,4th gen,2010,379499.0,388499.0,24 days 01:20:47.606605,2024-10-06 19:35:52.718295,2024-09-12 18:15:05.111690,189000,True,autotrader,2010 Toyota Land Cruiser Prado 3.0DT VX,27641873,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
3337,Bmw,1 series,,2010,119900.0,119900.0,5 days 13:14:09.717655,2024-09-18 07:16:47.995592,2024-09-12 18:02:38.277937,154000,True,autotrader,2010 BMW 1 Series 116i 5-Door,27641892,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
3338,Suzuki,jimny,4th gen - JB74,2021,339995.0,339995.0,66 days 16:51:10.019444,2024-11-18 11:10:44.023999,2024-09-12 18:19:34.004555,35600,False,autotrader,2021 Suzuki Jimny 1.5 GLX AllGrip,27642043,https://img.autotrader.co.za/32756812/Fit640x480,Suzuki jimny
3339,Suzuki,jimny,4th gen - JB74,2022,379995.0,379995.0,66 days 16:51:10.019444,2024-11-18 11:10:44.023999,2024-09-12 18:19:34.004555,44200,False,autotrader,2022 Suzuki Jimny 1.5 GLX AllGrip Auto,27642149,https://img.autotrader.co.za/32758734/Fit640x480,Suzuki jimny
3340,Porsche,cayman,,2006,429900.0,429900.0,48 days 19:36:01.614335,2024-10-31 13:48:42.897847,2024-09-12 18:12:41.283512,76000,True,autotrader,2006 Porsche Cayman S,27642179,https://img.autotrader.co.za/32759337/Crop640x480,Porsche cayman
3341,Bmw,3 series,,2010,54900.0,59900.0,46 days 21:31:45.545431,2024-10-29 15:40:42.411463,2024-09-12 18:08:56.866032,297000,True,autotrader,2010 BMW 3 Series 320i,27642219,https://img.autotrader.co.za/32759819/Crop640x480,Bmw 3 series
3342,Bmw,2 series,,2020,479900.0,479900.0,24 days 01:17:55.612930,2024-10-06 19:22:04.575784,2024-09-12 18:04:08.962854,53000,True,autotrader,2020 BMW 2 Series 218i Gran Coupe M Sport,27642235,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3343,Bmw,1 series,,2015,259900.0,259900.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,146300,False,autotrader,2015 BMW 1 Series 120i 5-Door M Sport Auto,27642285,https://img.autotrader.co.za/32760891/Fit640x480,Bmw 1 series
3344,Toyota,nan,,2013,179999.0,179999.0,10 days 14:31:54.350771,2024-09-23 08:45:38.721179,2024-09-12 18:13:44.370408,217000,True,autotrader,2013 Toyota 86 2.0 High,27642370,https://img.autotrader.co.za//Crop800x600,Toyota nan
3345,Porsche,boxster,,2014,759900.0,779900.0,50 days 21:24:28.317044,2024-11-02 15:37:17.989392,2024-09-12 18:12:49.672348,77986,True,autotrader,2014 Porsche Boxster GTS Auto,27642436,https://img.autotrader.co.za/32762820/Crop640x480,Porsche boxster
3346,Porsche,911,,2015,2199995.0,2299995.0,45 days 14:41:41.239011,2024-11-17 10:24:06.609436,2024-10-02 19:42:25.370425,15000,True,autotrader,2015 Porsche 911 GT3 Auto,27642513,https://img.autotrader.co.za/32764145/Fit640x480,Porsche 911
3347,Bmw,z4,,2021,879900.0,879900.0,16 days 21:07:21.054977,2024-09-29 15:18:00.117655,2024-09-12 18:10:39.062678,8000,True,autotrader,2021 BMW Z4 M40i,27642519,https://img.autotrader.co.za//Crop800x600,Bmw z4
3348,Porsche,cayenne,,2018,849900.0,849900.0,0 days 18:41:20.929698,2024-09-13 12:54:01.252128,2024-09-12 18:12:40.322430,74761,True,autotrader,2018 Porsche Cayenne Diesel,27642547,https://img.autotrader.co.za//Crop800x600,Porsche cayenne
3349,Porsche,cayenne,,2013,399995.0,429995.0,66 days 16:47:31.848033,2024-11-18 11:00:12.170463,2024-09-12 18:12:40.322430,181600,False,autotrader,2013 Porsche Cayenne Diesel,27642564,https://img.autotrader.co.za/32765205/Fit640x480,Porsche cayenne
3350,Porsche,cayenne,,2023,2249900.0,2249900.0,16 days 21:09:05.030932,2024-09-29 15:21:45.353362,2024-09-12 18:12:40.322430,12200,True,autotrader,2023 Porsche Cayenne GTS Coupe,27642568,https://img.autotrader.co.za//Crop800x600,Porsche cayenne
3351,Bmw,2 series,,2021,799000.0,799000.0,24 days 01:17:55.612930,2024-10-06 19:22:04.575784,2024-09-12 18:04:08.962854,57442,True,autotrader,2021 BMW 2 Series M240i Coupe,27642594,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3352,Porsche,cayenne,,2021,1999000.0,2299000.0,66 days 16:47:31.848033,2024-11-18 11:00:12.170463,2024-09-12 18:12:40.322430,30845,False,autotrader,2021 Porsche Cayenne GTS Coupe,27642598,https://img.autotrader.co.za/32765653/Fit640x480,Porsche cayenne
3353,Suzuki,jimny,4th gen - JB74,2020,305000.0,305000.0,3 days 00:17:07.663292,2024-09-15 18:36:41.667847,2024-09-12 18:19:34.004555,57000,True,autotrader,2020 Suzuki Jimny 1.5 GLX AllGrip,27642609,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3354,Bmw,3 series,,2013,159950.0,159950.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,180000,False,autotrader,2013 BMW 3 Series 320i Luxury,27642707,https://img.autotrader.co.za/32767291/Fit640x480,Bmw 3 series
3355,Bmw,1 series,,2019,579990.0,649990.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,54000,False,autotrader,2019 BMW 1 Series M135i xDrive,27642711,https://img.autotrader.co.za/32767374/Fit640x480,Bmw 1 series
3356,Bmw,m5,,2020,1199990.0,1299900.0,66 days 16:44:35.041802,2024-11-18 10:55:06.109695,2024-09-12 18:10:31.067893,60000,False,autotrader,2020 BMW M5 Standard Edition,27642714,https://img.autotrader.co.za/32767404/Fit640x480,Bmw m5
3357,Bmw,3 series,,2019,519950.0,519950.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,46000,False,autotrader,2019 BMW 3 Series 320d Sport Line Launch Edition,27642739,https://img.autotrader.co.za/32767733/Fit640x480,Bmw 3 series
3358,Bmw,m4,,2016,779995.0,779995.0,66 days 16:44:18.191961,2024-11-18 10:54:30.719439,2024-09-12 18:10:12.527478,79000,False,autotrader,2016 BMW M4 Coupe Competition Auto,27642748,https://img.autotrader.co.za/32767875/Fit640x480,Bmw m4
3359,Bmw,m4,,2016,729995.0,729995.0,24 days 01:18:09.059720,2024-10-06 19:28:21.587198,2024-09-12 18:10:12.527478,66000,True,autotrader,2016 BMW M4 Coupe Auto,27642771,https://img.autotrader.co.za//Crop800x600,Bmw m4
3360,Bmw,3 series,,2022,759990.0,759990.0,24 days 01:17:51.826539,2024-10-06 19:26:48.692571,2024-09-12 18:08:56.866032,28000,True,autotrader,2022 BMW 3 Series 320d M Sport,27642785,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3361,Mercedes-Amg,c class,,2016,899995.0,899995.0,66 days 16:50:19.936519,2024-11-18 11:05:51.127623,2024-09-12 18:15:31.191104,65000,False,autotrader,2016 Mercedes-AMG C-Class C63 S Coupe,27642805,https://img.autotrader.co.za/32768922/Fit640x480,Mercedes-Amg c class
3362,Toyota,nan,,2016,287880.0,287880.0,10 days 14:31:54.350771,2024-09-23 08:45:38.721179,2024-09-12 18:13:44.370408,82349,True,autotrader,2016 Toyota 86 2.0 High Auto,27642861,https://img.autotrader.co.za//Crop800x600,Toyota nan
3363,Suzuki,jimny,4th gen - JB74,2022,349900.0,349900.0,12 days 12:58:01.003754,2024-09-25 07:17:35.008309,2024-09-12 18:19:34.004555,71200,True,autotrader,2022 Suzuki Jimny 1.5 GLX AllGrip Auto,27642889,https://img.autotrader.co.za//Crop800x600,Suzuki jimny
3364,Bmw,3 series,,2015,249900.0,249900.0,0 days 18:39:08.978394,2024-09-13 12:48:05.844426,2024-09-12 18:08:56.866032,128000,True,autotrader,2015 BMW 3 Series 320i M Sport Auto,27642956,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3365,Bmw,3 series,,2019,469950.0,469950.0,0 days 18:39:08.978394,2024-09-13 12:48:05.844426,2024-09-12 18:08:56.866032,90000,True,autotrader,2019 BMW 3 Series 330i M Sport,27642981,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3366,Toyota,land-cruiser-prado,4th gen,2020,789900.0,799900.0,6 days 13:17:29.118680,2024-09-19 07:32:34.230370,2024-09-12 18:15:05.111690,89456,True,autotrader,2020 Toyota Land Cruiser Prado 4.0 VX,27643010,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
3367,Bmw,3 series,,2008,129995.0,134995.0,35 days 17:38:49.073770,2024-10-18 11:47:45.939802,2024-09-12 18:08:56.866032,168250,True,autotrader,2008 BMW 3 Series 320d auto,27643019,https://img.autotrader.co.za/32772130/Crop800x600,Bmw 3 series
3368,Audi,rs6,,2023,2089900.0,2089900.0,3 days 14:16:20.187571,2024-09-16 08:16:32.301500,2024-09-12 18:00:12.113929,11696,True,autotrader,2023 Audi RS6 Avant Quattro,27643063,https://img.autotrader.co.za//Crop800x600,Audi rs6
3369,Bmw,m5,,2019,1195500.0,1195500.0,14 days 03:53:10.666417,2024-09-26 22:03:41.734310,2024-09-12 18:10:31.067893,66000,True,autotrader,2019 BMW M5 Competition,27643100,https://img.autotrader.co.za//Crop800x600,Bmw m5
3370,Bmw,z4,,2019,628888.0,628888.0,13 days 15:42:39.712520,2024-09-26 09:53:18.775198,2024-09-12 18:10:39.062678,98000,True,autotrader,2019 BMW Z4 M40i,27643111,https://img.autotrader.co.za//Crop800x600,Bmw z4
3371,Bmw,3 series,,2020,499950.0,519950.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,53000,False,autotrader,2020 BMW 3 Series 320i M Sport,27643126,https://img.autotrader.co.za/32773822/Fit640x480,Bmw 3 series
3372,Bmw,2 series,,2020,619900.0,649900.0,24 days 01:17:55.612930,2024-10-06 19:22:04.575784,2024-09-12 18:04:08.962854,66000,True,autotrader,2020 BMW 2 Series M240i Coupe,27643130,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3373,Suzuki,jimny,4th gen - JB74,2024,424800.0,444800.0,66 days 16:51:10.019444,2024-11-18 11:10:44.023999,2024-09-12 18:19:34.004555,1500,False,autotrader,2024 Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,27643146,https://img.autotrader.co.za/34156106/Fit640x480,Suzuki jimny
3374,Suzuki,jimny,4th gen - JB74,2024,439900.0,439900.0,30 days 15:00:19.297670,2024-10-13 09:19:53.302225,2024-09-12 18:19:34.004555,102,True,autotrader,2024 Suzuki Jimny 1.5 GL Allgrip Auto,27643148,https://img.autotrader.co.za/32774179/Crop800x600,Suzuki jimny
3375,Bmw,m5,,2023,2099990.0,2099990.0,66 days 16:44:35.041802,2024-11-18 10:55:06.109695,2024-09-12 18:10:31.067893,7040,False,autotrader,2023 BMW M5 Competition,27643172,https://img.autotrader.co.za/32774541/Fit640x480,Bmw m5
3376,Bmw,1 series,,2018,349999.0,349999.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,70000,False,autotrader,2018 BMW 1 Series 120i 5-Door M Sport Auto,27643178,https://img.autotrader.co.za/32782490/Fit640x480,Bmw 1 series
3377,Bmw,3 series,,2019,799900.0,799900.0,10 days 14:29:13.243185,2024-09-23 08:38:10.109217,2024-09-12 18:08:56.866032,35357,True,autotrader,2019 BMW 3 Series M340i xDrive,27643185,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3378,Bmw,1 series,,2017,559900.0,559900.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,83000,False,autotrader,2017 BMW 1 Series M140i 5-Door Edition Shadow Sports-Auto,27643204,https://img.autotrader.co.za/32785797/Fit640x480,Bmw 1 series
3379,Bmw,3 series,,2006,119900.0,119900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,144860,False,autotrader,2006 BMW 3 Series 330Ci Auto,27643229,https://img.autotrader.co.za/32775747/Fit640x480,Bmw 3 series
3380,Bmw,2 series,,2016,389900.0,389900.0,66 days 16:42:02.909308,2024-11-18 10:46:11.872162,2024-09-12 18:04:08.962854,53800,False,autotrader,2016 BMW 2 Series 228i Convertible M Sport Auto,27643319,https://img.autotrader.co.za/32927169/Fit640x480,Bmw 2 series
3381,Porsche,cayenne,,2015,550000.0,699000.0,47 days 16:25:09.037769,2024-10-30 10:37:49.360199,2024-09-12 18:12:40.322430,98000,True,autotrader,2015 Porsche Cayenne GTS,27643376,https://img.autotrader.co.za/32630894/Crop640x480,Porsche cayenne
3382,Bmw,3 series,,2016,159900.0,169900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,138000,False,autotrader,2016 BMW 3 Series 318i Luxury Line Auto,27643403,https://img.autotrader.co.za/32778218/Fit640x480,Bmw 3 series
3383,Bmw,z4,,2020,819000.0,819000.0,66 days 16:44:52.520650,2024-11-18 10:55:31.583328,2024-09-12 18:10:39.062678,35000,False,autotrader,2020 BMW Z4 M40i,27643422,https://img.autotrader.co.za/32778472/Fit640x480,Bmw z4
3384,Honda,cr-v,,2015,179995.0,179995.0,21 days 16:01:58.603563,2024-11-18 10:57:14.079198,2024-10-27 18:55:15.475635,96000,False,autotrader,2015 Honda CR-V 2.0 Comfort Auto,27643502,https://img.autotrader.co.za/32779629/Fit640x480,Honda cr-v
3385,Bmw,m5,,2013,489900.0,499900.0,66 days 16:44:35.041802,2024-11-18 10:55:06.109695,2024-09-12 18:10:31.067893,104500,False,autotrader,2013 BMW M5 Standard Edition,27643621,https://img.autotrader.co.za/32781115/Fit640x480,Bmw m5
3386,Bmw,1 series,,2012,999995.0,999995.0,66 days 16:40:33.905535,2024-11-18 10:43:12.183472,2024-09-12 18:02:38.277937,105000,False,autotrader,2012 BMW 1 Series 1 Series M Coupe,27643628,https://img.autotrader.co.za/32781273/Fit640x480,Bmw 1 series
3387,Bmw,3 series,,2014,199950.0,199950.0,0 days 18:39:08.978394,2024-09-13 12:48:05.844426,2024-09-12 18:08:56.866032,150608,True,autotrader,2014 BMW 3 Series 320i auto,27643634,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3388,Bmw,m3,f80,2017,899995.0,899995.0,36 days 14:50:58.098189,2024-10-19 09:00:44.924624,2024-09-12 18:09:46.826435,63000,True,autotrader,2017 BMW M3 Standard Edition,27643648,https://img.autotrader.co.za/32781629/Crop800x600,Bmw m3
3389,Bmw,m2,,2017,899995.0,899995.0,59 days 23:51:37.566765,2024-11-11 18:00:53.677961,2024-09-12 18:09:16.111196,35000,True,autotrader,2017 BMW M2 Coupe,27643659,https://img.autotrader.co.za/32781712/Fit640x480,Bmw m2
3390,Bmw,1 series,,2014,189900.0,189900.0,3 days 14:16:33.395761,2024-09-16 08:19:11.673698,2024-09-12 18:02:38.277937,147000,True,autotrader,2014 BMW 1 Series 120d 5-Door Sport Auto,27643664,https://img.autotrader.co.za//Crop800x600,Bmw 1 series
3391,Porsche,cayenne,,2021,1849000.0,1869000.0,66 days 16:47:31.848033,2024-11-18 11:00:12.170463,2024-09-12 18:12:40.322430,48200,False,autotrader,2021 Porsche Cayenne GTS,27643738,https://img.autotrader.co.za/32782731/Fit640x480,Porsche cayenne
3392,Bmw,2 series,,2016,349900.0,349900.0,6 days 13:14:19.668772,2024-09-19 07:18:28.631626,2024-09-12 18:04:08.962854,93000,True,autotrader,2016 BMW 2 Series 220i Convertible M Sport Auto,27643760,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3393,Porsche,cayenne,,2022,2399995.0,2399995.0,24 days 01:20:02.158369,2024-10-06 19:32:42.480799,2024-09-12 18:12:40.322430,8000,True,autotrader,2022 Porsche Cayenne GTS Coupe,27643770,https://img.autotrader.co.za//Crop800x600,Porsche cayenne
3394,Mercedes-Benz,c class,,2013,1399900.0,1449900.0,66 days 16:50:13.552060,2024-11-18 11:05:25.716049,2024-09-12 18:15:12.163989,37500,False,autotrader,2013 Mercedes-Benz C-Class C63 AMG Estate,27643780,https://img.autotrader.co.za/32783378/Fit640x480,Mercedes-Benz c class
3395,Toyota,land-cruiser-prado,4th gen,2018,799950.0,799950.0,32 days 00:05:11.810193,2024-10-14 18:20:16.921883,2024-09-12 18:15:05.111690,153406,True,autotrader,2018 Toyota Land Cruiser Prado 3.0DT VX-L,27643790,https://img.autotrader.co.za/32783487/Crop800x600,Toyota land-cruiser-prado
3396,Porsche,911,,2022,3199995.0,3299995.0,48 days 19:36:33.129285,2024-10-31 13:50:13.020282,2024-09-12 18:13:39.890997,6000,True,autotrader,2022 Porsche 911 Carrera GTS Coupe Auto,27643791,https://img.autotrader.co.za/32804865/Crop640x480,Porsche 911
3397,Renault,sandero,,2015,85000.0,85000.0,66 days 16:50:26.652809,2024-11-18 11:07:04.876696,2024-09-12 18:16:38.223887,94000,False,autotrader,2015 Renault Sandero 66kW Turbo Expression,27643812,https://img.autotrader.co.za/32783814/Fit640x480,Renault sandero
3398,Bmw,3 series,,2018,249995.0,249995.0,0 days 18:39:08.978394,2024-09-13 12:48:05.844426,2024-09-12 18:08:56.866032,120410,True,autotrader,2018 BMW 3 Series 318i Auto,27643817,https://img.autotrader.co.za//Crop800x600,Bmw 3 series
3399,Bmw,3 series,,2021,849900.0,849900.0,66 days 16:42:19.006802,2024-11-18 10:51:15.872834,2024-09-12 18:08:56.866032,61646,False,autotrader,2021 BMW 3 Series M340i xDrive,27643824,https://img.autotrader.co.za/34112906/Fit640x480,Bmw 3 series
3400,Bmw,2 series,,2022,579950.0,579950.0,12 days 12:55:02.630650,2024-09-25 06:59:11.593504,2024-09-12 18:04:08.962854,39000,True,autotrader,2022 BMW 2 Series 218d Gran Coupe M Sport,27643855,https://img.autotrader.co.za//Crop800x600,Bmw 2 series
3401,Toyota,land-cruiser-prado,5th gen,2024,1199999.0,1199999.0,12 days 12:57:49.941247,2024-09-25 07:12:55.052937,2024-09-12 18:15:05.111690,9000,True,autotrader,2024 Toyota Land Cruiser Prado 2.8GD VX,27643887,https://img.autotrader.co.za//Crop800x600,Toyota land-cruiser-prado
3402,Renault,sandero,,2020,129900.0,149900.0,6 days 13:17:36.459223,2024-09-19 07:34:14.683110,2024-09-12 18:16:38.223887,91300,True,autotrader,2020 Renault Sandero 66kW Turbo Stepway Expression,27643964,https://img.autotrader.co.za//Crop800x600,Renault sandero
